sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
"Janvi 2",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Portrait Paintings,Default Category/Paintings/Style/Contemporary,Default Category/Paintings/Portrait Paintings/Lady Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Bed Room,Default Category/Room by View/Bed Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""Enhance the beauty of Your Walls through Contemporary Painting""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":2,""11"":0,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">Enhance the beauty of Your Walls through Contemporary Painting</span></p>",1.0000,2,"Taxable Goods","Catalog, Search",,,,,janvi-2,,,,/s/c/screenshot_1_1_17.png,"Contemporary art for your living room that generates sweet emotions",/s/c/screenshot_1_1_17.png,"Contemporary art for your living room that generates sweet emotions",/s/c/screenshot_1_1_17.png,"Contemporary art for your living room that generates sweet emotions",/s/c/screenshot_1_1_17.png,,"6/24/21, 12:13 PM","12/16/21, 3:18 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""31000"",jd_trends_artist=""2"",prirority=""3""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/c/screenshot_1_1_17.png,"Contemporary art for your living room that generates sweet emotions",,,,,,,,,,,
"Janvi 3",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Portrait Paintings,Default Category/Paintings/Style/Contemporary,Default Category/Paintings/Portrait Paintings/Lady Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Bed Room,Default Category/Room by View/Bed Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""Contemporary art for your living room that generates sweet emotions""}"" data-sheets-userformat=""{""2"":8893,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":0,""12"":0,""16"":10}"">Contemporary art for your living room that generates sweet emotions</span></p>",1.0000,2,"Taxable Goods","Catalog, Search",,,,,janvi-3,,,,/5/_/5_janvi_3-min.png,,/5/_/5_janvi_3-min.png,,/5/_/5_janvi_3-min.png,,/5/_/5_janvi_3-min.png,,"6/24/21, 12:13 PM","12/29/23, 7:11 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""31000"",jd_trends_artist=""2"",prirority=""7""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/5/_/5_janvi_3-min.png,,,,,,,,,,,,
Triveni,,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Portrait Paintings,Default Category/Paintings/Style/Contemporary,Default Category/Paintings/Portrait Paintings/Lady Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Bed Room,Default Category/Room by View/Bed Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect</span></p>",1.0000,2,"Taxable Goods","Catalog, Search",,,,,triveni,,,,/i/m/img20201023wa0027.jpg,"Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect",/i/m/img20201023wa0027.jpg,"Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect",/i/m/img20201023wa0027.jpg,"Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect",/i/m/img20201023wa0027.jpg,,"6/24/21, 12:23 PM","12/16/21, 3:17 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""304348"",jd_trends_artist=""2"",prirority=""5""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/m/img20201023wa0027.jpg,"Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect",,,,,,,,,,,
"Lady SK 1",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Portrait Paintings,Default Category/Paintings/Style/Contemporary,Default Category/Paintings/Portrait Paintings/Lady Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Bed Room,Default Category/Room by View/Bed Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""Enhance the beauty of Your Walls through Contemporary Painting""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":2,""11"":0,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">Enhance the beauty of Your Walls through Contemporary Painting</span></p>",1.0000,2,"Taxable Goods","Catalog, Search",,,,,lady-sk-1,,,,/s/c/screenshot_1_2_3.png,,/s/c/screenshot_1_2_3.png,,/s/c/screenshot_1_2_3.png,,/s/c/screenshot_1_2_3.png,,"6/24/21, 12:54 PM","12/16/21, 3:17 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""66667"",jd_trends_artist=""2"",prirority=""3""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/c/screenshot_1_2_3.png,,,,,,,,,,,,
"Lady SK 1",en,admin,simple,,,,,,,,,,,,,,,,,,,"Enhance the beauty of Your Walls through Contemporary Painting",,"Enhance the beauty of Your Walls through Contemporary Painting",,"Enhance the beauty of Your Walls through Contemporary Painting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lady SK 2",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Portrait Paintings,Default Category/Paintings/Style/Contemporary,Default Category/Paintings/Portrait Paintings/Lady Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect</span></p>",1.0000,2,"Taxable Goods","Catalog, Search",,,,,lady-sk-2,,,,/s/c/screenshot_1_2_4.png,"Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect",/s/c/screenshot_1_2_4.png,"Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect",/s/c/screenshot_1_2_4.png,"Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect",/s/c/screenshot_1_2_4.png,,"6/24/21, 1:05 PM","12/16/21, 3:16 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""66667"",jd_trends_artist=""2"",prirority=""4""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/c/screenshot_1_2_4.png,"Contemporary wall art has the ability to transform a room with striking visuals, intricate textures and connect",,,,,,,,,,,
"Lady SK 3",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Portrait Paintings,Default Category/Paintings/Style/Contemporary,Default Category/Paintings/Portrait Paintings/Lady Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Bed Room,Default Category/Room by View/Bed Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""A contemporary home office can always benefit from a minimalist, abstract painting""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">A contemporary home office can always benefit from a minimalist, abstract painting</span></p>",1.0000,2,"Taxable Goods","Catalog, Search",,,,,lady-sk-3,,,,/s/c/screenshot_3_17.png,"A contemporary home office can always benefit from a minimalist, abstract painting",/s/c/screenshot_3_17.png,"A contemporary home office can always benefit from a minimalist, abstract painting",/s/c/screenshot_3_17.png,"A contemporary home office can always benefit from a minimalist, abstract painting",/s/c/screenshot_3_17.png,,"6/24/21, 1:11 PM","11/27/21, 1:35 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""31000"",jd_trends_artist=""2"",prirority=""5""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/c/screenshot_3_17.png,"A contemporary home office can always benefit from a minimalist, abstract painting",,,,,,,,,,,
"Lady SK 4",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Style/Contemporary,Default Category/Paintings/Indian Paintings,Default Category/Paintings/Indian Paintings/Traditional Art,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Bed Room,Default Category/Room by View/Bed Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""Enhance the beauty of Your Walls through Contemporary Painting""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":2,""11"":0,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">Enhance the beauty of Your Walls through Contemporary Painting</span></p>",1.0000,2,"Taxable Goods","Catalog, Search",,,,,lady-sk-4,,,,/s/c/screenshot_1_2_5.png,,/s/c/screenshot_1_2_5.png,,/s/c/screenshot_1_2_5.png,,/s/c/screenshot_1_2_5.png,,"6/24/21, 1:30 PM","12/16/21, 3:17 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""31000"",jd_trends_artist=""2"",prirority=""3""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/c/screenshot_1_2_5.png,,,,,,,,,,,,
"Lady SK 4",en,admin,simple,,,,,,,,,,,,,,,,,,,"Enhance the beauty of Your Walls through Contemporary Painting",,"Enhance the beauty of Your Walls through Contemporary Painting",,"Enhance the beauty of Your Walls through Contemporary Painting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lady SK 5",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Style/Impressionistic,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Portrait Paintings,Default Category/Paintings/Portrait Paintings/Lady Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""Contemporary Painting for your home Space""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":2,""11"":0,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">Contemporary Painting for your home Space</span></p>",1.0000,2,"Taxable Goods","Catalog, Search",,,,,lady-sk-5,,,,/s/c/screenshot_1_2_6.png,"Contemporary Painting for your home Space",/s/c/screenshot_1_2_6.png,"Contemporary Painting for your home Space",/s/c/screenshot_1_2_6.png,"Contemporary Painting for your home Space",/s/c/screenshot_1_2_6.png,,"6/24/21, 1:33 PM","12/16/21, 3:17 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""31000"",jd_trends_artist=""2"",prirority=""3""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/c/screenshot_1_2_6.png,"Contemporary Painting for your home Space",,,,,,,,,,,
"Lady SK 6",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Style/Impressionistic,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Portrait Paintings,Default Category/Paintings/Portrait Paintings/Lady Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Show by Room,Default Category/Show by Room/Living Room,Default Category/Room by View/Living Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""Contemporary Art that can invoke a great thought processs""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":2,""11"":0,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">Contemporary Art that can invoke a great thought processs</span></p>",1.0000,2,"Taxable Goods","Catalog, Search",,,,,,,,,/c/9/c983c43e5d4ed7daa1829f5f7bda56c4.jpg,"Contemporary Art that can invoke a great thought processs",/c/9/c983c43e5d4ed7daa1829f5f7bda56c4.jpg,"Contemporary Art that can invoke a great thought processs",/c/9/c983c43e5d4ed7daa1829f5f7bda56c4.jpg,"Contemporary Art that can invoke a great thought processs",/c/9/c983c43e5d4ed7daa1829f5f7bda56c4.jpg,,"6/24/21, 1:38 PM","11/6/21, 10:31 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""31000"",jd_trends_artist=""2"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/c/9/c983c43e5d4ed7daa1829f5f7bda56c4.jpg,"Contemporary Art that can invoke a great thought processs",,,,,,,,,,,
"Love 56",,admin,simple,"Default Category/Paintings,Default Category/Paintings/Style,Default Category/Paintings/Medium,Default Category/Paintings/Medium/Acrylic,Default Category/Paintings/Portrait Paintings,Default Category/Paintings/Portrait Paintings/Couple Paintings,Default Category/Paintings/Surface,Default Category/Paintings/Surface/Canvas,Default Category/Paintings/Style/Expressionistic,Default Category/Show by Room,Default Category/Show by Room/Bed Room,Default Category/Room by View/Bed Room View,Default Category/Room by View",base,,,"<p><span data-sheets-value=""{""1"":2,""2"":""unrevealed beauty in Portrait painting best suitable for living room""}"" data-sheets-userformat=""{""2"":15357,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":0,""10"":0,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Arial"",""16"":10}"">unrevealed beauty in Portrait painting best suitable for living room</span></p>",1.0000,2,"Taxable Goods","Catalog, Search",,,,,love-56,,,,/l/o/love_2.jpg,"unrevealed beauty in Portrait painting best suitable for living room",/l/o/love_2.jpg,"unrevealed beauty in Portrait painting best suitable for living room",/l/o/love_2.jpg,"unrevealed beauty in Portrait painting best suitable for living room",/l/o/love_2.jpg,,"6/25/21, 10:46 AM","5/24/24, 1:07 PM",,,"Block after Info Column",,,,No,,,,,,,"Use config",India,"medium=""Acrylic"",most_purchased=""No"",tier_price_config_for_store=""Merge tier price and tier price for store view"",artist_price=""77500"",jd_trends_artist=""2"",prirority=""1""",1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/l/o/love_2.jpg,"unrevealed beauty in Portrait painting best suitable for living room",,,,,,,,,,,
